0.27501529 0.91588593 -0.39550167 0.14894003 0.34634593 -0.30273941 0.24413912 0.04067952 -0.14078306 0.27543324 0.17335823 -0.06119106 0.16042413 -0.09252366 -0.32417393 -0.05864952 0.38061059 -0.34305277 -0.33197123 0.53296494 0.24108763 -0.44180071 0.13101934 0.03524676 0.32973734 -0.74542326 0.55082792 0.07110215 0.19710653 0.14870252 -0.38196921 0.58734614 0.00974765 -0.38550141 0.04988213 0.06681958 0.03039072 -0.43660328 0.39020628 -0.33037853 0.29596433 -0.24567962 0.77657145 0.18283080 0.07491847 -0.12855265 0.12264501 -0.82453221 -0.52913731 -0.61779696 0.47085857 0.54699814 -0.26439801 -0.82609636 -0.52526277 -0.38875321 0.52125961 0.05745112 0.06351223 0.33713982 -0.13888814 0.56953084 -0.38132089 -0.18802190 0.01003319 -0.29472199 -0.23770772 0.14550184 -0.13532320 -0.17537263 -0.23449102 0.60608596 0.12296207 -0.40394399 0.34852979 -0.16977727 0.11703477 -0.95459759 -0.21069652 0.43004435 0.10764054 0.34674448 -0.75267655 0.47472590 0.12675503 -0.18687472 -0.10754620 -0.15636334 -0.26468560 0.14334370 0.70863241 -0.12260991 0.58328748 0.03691708 -0.01828367 -0.01420422 0.30803028 -0.16428439 -0.01752230 0.05680560 0.04563910 0.48917271 -0.14394290 0.75811873 -0.06714950 0.12817330 -0.11165403 -0.27127501 0.38609188 -0.02459769 0.66471458 0.33911769 -0.15297841 -0.68457725 -0.17784138 0.45002683 0.00325251 -0.47492296 0.22996138 0.81478969 -0.02294468 0.35309794 -0.12709497 -0.13116926 0.31031032 -0.43330437 0.38884083 0.53850473 0.02871125 -0.06331285 0.40267995 1.43188012 -0.38534250 -0.27856293 -0.55848219 -0.01725322 0.89293089 -0.97518438 0.44936016 -0.29718984 0.69733555 -0.47823032 1.17816222 0.13690741 0.92597493 -0.55790013 -0.06697880 -0.72578760 -0.61630097 -0.92140019 -0.18723550 0.42555976 0.10151940 -1.26940968 -0.75101496 -0.67375695 0.46013315 0.32707038 -0.47233131 0.24174208 -0.29058884 0.29136937 -0.54205262 -0.62328689 -0.13693486 -0.57870264 0.38174379 -0.24694220 -0.12529927 -0.12238934 -0.55628398 0.29437742 -0.05576407 -0.05167177 0.24257658 -0.31824064 -0.06332478 -0.97844686 -0.84445244 0.80628419 0.25184808 0.46126436 -0.95670501 -0.23992208 -0.15546652 0.18852560 0.02717725 -0.25923369 -0.72364538 -0.26726892 0.54560085 -0.62724649 0.15544970 -0.23548968 -0.59878934 -0.14452226 0.60826343 0.45606935 0.00062660 0.55648833
0.42025542 0.52699655 -0.31755602 0.09667410 0.23651741 -0.16903894 0.12165464 0.35832122 0.01160703 0.22277093 0.07714999 -0.05793512 0.12740077 -0.51747084 -0.32101870 -0.34176695 0.45809600 -0.23340945 -0.14277954 0.48616529 0.27788353 -0.16501863 0.33264199 0.47159603 -0.19668084 -0.83014953 0.51655406 0.18709277 -0.06799121 -0.22251162 -0.18339637 0.57857567 -0.34578326 -0.14805633 -0.12673871 0.08130865 0.48036182 -0.30313760 0.45240891 -0.08626427 0.10250799 -0.32596579 0.51304412 0.24304387 0.21374796 0.17609262 0.12242832 -0.58966273 -0.72611445 -0.12779342 0.50971323 -0.02257884 -0.27162439 -0.45933980 -0.32876793 0.33984533 0.43769270 0.20620030 0.28660840 0.04168635 0.04425615 0.34785566 -0.22989565 -0.09355579 0.17624570 -0.43528891 -0.46598202 -0.00620377 0.10003574 -0.02558048 -0.31936112 0.23540209 0.11292747 0.14378178 -0.15125726 -0.07246976 0.21752310 -0.54663640 0.20931691 -0.10254930 0.03273620 0.28456834 -0.31137839 0.00974791 -0.14969091 -0.10274451 0.19795288 0.01382938 -0.01559498 0.16201887 0.76183194 -0.04716959 0.10608469 -0.20749551 0.01088022 -0.15368073 0.53423178 -0.32735378 -0.16914442 -0.14693560 0.26530774 0.42857864 -0.28548937 0.23082223 -0.19905918 0.39481300 0.34583981 0.38946475 -0.08799862 -0.05767303 -0.05573643 0.35843826 0.14791431 -0.50377315 -0.16021786 -0.49369141 0.86990454 -0.46785489 -0.09657866 0.88040388 0.22315035 -0.02813732 0.63449054 0.82625615 0.02937371 -0.82525125 0.65065148 0.21356491 -0.52856377 -0.39585696 0.27846986 0.91246009 -0.48173881 -0.29587914 -0.17920406 -0.12622742 1.19279914 -0.47901752 1.02833855 -0.03057427 0.05172835 -0.80724186 0.61755460 0.18919362 0.35071002 0.19129749 -0.19431185 -0.68725736 -1.12291990 -0.20652515 0.26290219 0.23744318 -0.36219208 -0.64135675 -0.39950545 0.26714291 0.38989070 0.18001739 0.30259028 0.06218181 -0.10390934 -0.25517858 -0.17197670 -0.12888983 0.29725670 -0.19513326 -0.63802949 -0.06298063 0.07033022 0.34543133 -0.61167444 0.43355670 -0.00606228 -0.11845200 0.14261348 -0.22009525 0.28573439 -0.94779603 0.12675549 -0.32495893 -0.11963589 0.22650699 -0.95840445 -0.26488370 -0.24888430 0.10835964 0.67721728 0.38742764 -0.47560041 0.24414248 0.63769642 -0.05116492 0.11002127 -0.28237031 -0.41870172 0.04796909 0.65241229 -0.06506171 0.18362558 -0.21333079
0.38444749 0.38998732 -0.51317382 0.11862485 0.20917168 -0.04106740 0.00753578 0.30862918 -0.13304916 0.06298974 0.35168618 0.10893683 0.13121335 -0.59170824 -0.41319978 -0.07711712 0.57069403 -0.27170911 -0.08498351 0.11627872 0.11924420 -0.21087621 0.30478564 0.45850843 -0.15293930 -0.59966695 0.26196083 -0.07921622 0.01480853 -0.05485743 -0.20069470 0.94847274 -0.47043639 -0.55369598 0.11151928 -0.21538284 0.12948103 -0.08755329 0.44756117 -0.21193705 0.12308276 -0.40368843 0.22473471 0.06230464 0.03330223 -0.03947636 0.19719163 -0.71077561 -0.61334503 -0.29024220 0.36338168 0.01122004 -0.26893839 -0.39743146 -0.13127093 0.07142026 0.46428949 -0.10619646 0.27127025 0.24779977 0.01236173 0.50514972 -0.61565536 -0.11676051 0.23211469 -0.64799631 -0.47703293 -0.01151164 0.10777558 -0.26467866 -0.60136366 0.33629599 -0.08755690 0.06825359 0.11022240 -0.13727808 0.12230374 -0.57320386 -0.04144853 0.05794350 -0.11851267 0.40230867 -0.20177162 0.22711022 -0.16294174 0.01351205 0.12798268 -0.01415612 -0.08694772 0.03204995 0.83551836 0.00612508 0.05025696 0.10058341 -0.00071815 0.08280279 0.41412741 -0.11492254 0.00164356 -0.18077639 -0.04839867 0.13437692 -1.32522094 0.53497285 0.35615647 0.64313661 0.37278843 0.14607927 -0.65479854 0.04845494 0.77126937 0.30785341 0.05548084 -1.91420817 -1.08044147 0.45605189 0.89299405 -0.51099084 -0.50354137 -0.02548071 0.62174475 -0.83939970 0.68161103 1.52478617 0.06770489 -0.79555166 0.64403008 0.07166898 -0.13178079 0.58426282 -0.51239016 1.73983926 -1.26919138 -0.47401735 0.20057563 -0.38551719 0.27200498 0.72058508 -0.02345251 -0.86795881 -0.18984206 -0.64794451 0.96685812 0.04107785 0.38867553 -0.14401005 0.61810389 -0.18836701 -0.54626167 -0.60390033 1.03738329 -0.31826598 -0.19535746 -0.75019838 0.11369978 0.38052024 0.64278090 -0.07665884 0.04287381 0.23315088 -0.41504383 0.32353438 -0.82686144 0.01248622 0.40633588 -0.16562501 -1.57799065 -0.65449710 0.58383035 -0.04631853 -1.17483509 0.39729669 -0.10342769 0.67697506 0.65786639 -0.33089197 -0.42313817 -1.20775425 -0.02534117 -0.12442887 0.00987990 0.21720787 -0.19114277 -0.13115110 -0.45113895 -0.42779046 0.53312714 0.28903165 -0.14339875 -0.49976629 1.00406021 0.41160405 0.01902647 1.14734945 0.04038782 -0.04775764 0.86942449 0.01799948 0.68483758 -0.08780090
0.42912993 0.35648972 -0.54451549 0.18038704 0.23364536 -0.10758386 0.00027035 0.34004891 -0.11328618 0.07589041 0.40663037 0.17953692 0.09207003 -0.63231003 -0.48955467 -0.07847228 0.56928396 -0.13010177 -0.12048829 0.07948817 0.12303004 -0.14842744 0.31976014 0.47071123 -0.12200388 -0.64943653 0.28795329 -0.06694351 -0.00892079 0.02578546 -0.23041351 0.94120061 -0.50776267 -0.54091364 0.09481220 -0.20898086 0.14345053 -0.03651660 0.40799934 -0.17658898 0.11468297 -0.42692733 0.23967071 0.01286985 0.04464692 -0.04626417 0.19259483 -0.68725920 -0.62512755 -0.25805998 0.34869930 -0.01773331 -0.25771227 -0.51322925 -0.11605263 0.13459541 0.47364837 -0.12736191 0.30198133 0.19867016 0.01558190 0.52347285 -0.61094987 -0.09336991 0.18761593 -0.68523979 -0.49504456 -0.03760128 0.05258258 -0.19529569 -0.61059684 0.34540811 -0.10700137 0.10090844 0.11379570 -0.13657048 0.17951320 -0.58930957 -0.02374586 0.05321924 -0.07646365 0.37662634 -0.15569888 0.21777749 -0.18146728 0.05940409 0.09497837 -0.00587298 -0.00217197 0.00997916 0.81644154 0.01221854 0.03944661 0.16075264 0.04289939 0.08036408 0.40967152 -0.02042188 -0.01700540 -0.17914127 0.11423168 0.43891813 -0.99725994 0.23564028 0.40292196 0.27803878 0.66732058 0.01643223 -0.29658455 0.29833478 0.73438386 0.34313467 0.21963298 -1.33971369 -1.59047973 0.38543454 1.17139265 -0.21256720 -0.24523467 0.22620672 0.89340863 -0.73661184 0.25248843 0.91295435 -0.19865854 -0.98341870 0.37314649 0.06395221 0.20757592 0.48137471 -0.41941886 1.81536543 -1.17088793 -0.77544335 -0.18708360 -0.71422371 0.46178084 0.53566286 -0.39568931 -0.33045243 -0.19215298 -0.15528171 0.48729522 0.54966037 0.38051982 -0.23207944 0.60080567 -0.68005863 -0.19766499 -0.62770003 1.11108816 -0.20945976 -0.34470566 -0.60353206 0.32590589 -0.36439107 0.96993124 -0.25902331 -0.15176646 0.15492230 -0.47723711 -0.17864452 -1.02806443 -0.57014829 0.86756125 -0.16856517 -1.23517489 -0.70128600 -0.18485593 -0.23969465 -1.10911873 0.62222224 -0.86865862 0.94092870 0.85300520 0.03639798 -0.24684790 -1.17310476 0.01191306 -0.21591201 0.12857747 0.45924141 0.05773339 0.15726367 0.38557547 0.04252860 0.03418678 0.48994792 0.26833451 -0.40141419 1.28755498 -0.08876207 0.27789243 0.86361140 -0.42397065 -0.07675403 0.75454265 -0.15126587 0.73125800 -0.25260527
0.58847314 -0.04659890 -0.21013945 -0.40697807 1.58970678 1.28653693 -0.48952597 -0.06819420 0.35500160 -0.15680701 -0.41725439 0.21645138 1.28464448 -1.13712049 0.75801182 -0.88111812 1.13351595 -2.07169628 0.00953532 -0.05648032 0.00471600 -1.94757354 -0.29895726 -0.09959091 -1.89139259 0.22887994 1.46672237 0.87712604 0.07021236 -1.37256122 -1.02805126 2.23704386 -0.19377887 -1.10399508 -0.42693755 -0.10855499 0.87177342 0.14635563 0.24832226 -0.61914068 0.54485416 -0.18565167 -0.03334707 0.07297929 -0.09329321 -0.41041183 -0.59216315 -0.73747206 0.10421677 -0.33461279 -0.10408000 -0.44215792 -0.88734895 -0.46258080 0.08793366 0.94390231 0.37440613 -0.69793278 0.65059364 0.54880410 -0.15188485 0.42338067 -0.89583689 -0.23248687 2.10894275 -0.72851342 -0.15175764 -0.05011179 0.48561764 -1.07201254 -0.40791637 0.45921484 -0.73889673 -0.18952364 1.40565908 0.67245817 0.62858337 -1.45915663 -0.66524661 -1.64907157 -1.08499789 -0.26159269 -0.71222866 2.85456777 -1.26246512 0.18841299 -0.13988087 0.47389597 0.35527819 -0.34610534 0.59447640 1.35656655 -0.19228281 -0.90934807 -0.64841348 -0.84328777 1.09383988 -0.69917214 -0.16958843 -0.91934657 0.68662786 -0.15875976 -0.45683983 0.37819865 -0.60792851 -0.05894829 0.11062966 -1.34057689 -0.17264704 -0.63591081 0.51728928 0.42069370 0.18835638 -0.34581095 0.66871917 0.20655712 1.12892997 -1.71779358 -0.10193267 -0.17994721 -0.09481791 -0.11190750 0.34885025 0.33868942 -0.22491881 0.10124569 1.04846978 1.01342010 -0.37061736 -0.55419993 -0.15043969 0.52669442 -0.38038960 0.15083493 0.33057162 -0.30803657 1.10838509 -0.43388847 0.27794430 -0.58424205 1.05401564 -0.33256409 -0.26373532 -0.06997549 -0.35103586 -0.67869627 -0.72074538 -1.10488808 0.56088775 -0.00991995 0.41814947 -0.30786687 -0.76249683 -0.86678237 -0.19900042 -0.16531606 -0.13188848 -0.81428874 0.14449500 0.53476012 0.39122519 -0.11058110 -0.21485126 -0.25349066 1.26380265 0.84573752 0.32950318 0.01025345 -0.39520761 -0.05480998 -0.45381871 1.10526764 -0.72558856 -0.04430390 0.66531712 1.35520446 0.62835586 -0.80029780 -0.84315026 -1.31923962 -0.46344823 0.26547220 -0.63073021 1.56579912 -0.51722097 0.81336796 0.25720632 0.38898152 0.74808705 0.31586432 0.22627376 0.41502976 0.05552525 -0.31763598 -0.28904042 -0.12354722 0.20307888 -0.86131275 0.77098417 -0.79220217
1.17135131 -0.30204767 -0.93417162 1.44521856 0.31794879 1.81385458 -2.21656513 1.07566512 0.75337499 0.16811676 0.13596015 -0.54897958 0.92437232 -1.21245289 0.06525767 0.50070482 0.35348392 -1.61323631 -0.63844860 0.40524152 0.30328119 -0.11323082 1.90176344 -0.29988503 -2.48523664 -0.17705360 0.69105297 0.12496875 -0.58536124 -0.29296306 0.01172504 1.04591155 -0.40266573 -0.37426323 0.37718177 -1.11795056 -0.63949615 -1.89588416 0.04441293 1.09811807 -0.13032280 0.34025556 0.92651021 0.79660565 0.27490515 -0.68799078 -0.30046770 -1.75741613 -0.33900401 0.65656704 0.34160152 -0.87817371 0.05122901 0.01125010 -0.58832788 0.03471525 0.24981213 -0.94301111 0.29579860 1.63336599 -0.46692249 0.95822245 -1.17696214 -0.92167276 0.78568095 -1.04755390 0.70832556 1.01985466 0.28533858 -1.63738167 -1.29761946 1.02739000 -0.74653339 0.14943439 1.39796388 -0.77041185 1.06162822 -1.13525701 0.53716093 -1.18511724 -1.08853960 0.13465548 -1.03079915 1.93745458 0.02618703 -0.81567037 0.12413604 -0.41038606 0.11775016 -0.06098864 1.15504742 -0.01800645 -0.05764861 -0.22289942 -1.13148093 0.18838115 0.41465408 -0.35101408 -0.73484075 -0.30750179 0.74554515 -0.47835541 -0.35162982 1.41254687 -0.93824452 0.52166283 -0.71164995 -0.41248614 -0.06968976 -0.55155218 0.48640838 0.19803093 0.43907300 -0.15352769 0.23758052 1.05639946 1.11929595 -1.61408246 -0.35579395 0.20644374 -0.18303312 0.51708740 1.08838010 0.69131440 -0.62822109 0.00837719 0.35790607 0.28125107 -0.64785975 -0.11111917 0.60584480 0.32682171 0.16404824 -0.42143178 1.22114658 -1.05830157 0.95276290 -1.35381353 -0.16963567 -0.05222344 0.52495474 0.30283901 -0.04436385 -0.00896056 -0.30628288 -0.64300215 -0.85918736 -1.00234032 1.19234586 0.87631422 0.52261198 -0.30931261 -0.43751645 -0.66144669 -0.00962518 -0.21729288 0.15430649 -0.59683019 0.49863461 0.80874878 0.48925224 -0.64831203 -1.02793026 -0.58128774 0.65999228 -0.32584685 0.28241533 0.71376902 -0.62199062 -0.62355775 -0.70836455 1.62520742 -0.66295201 -0.18639767 0.92397505 0.37264878 1.14028275 -0.65634900 -0.47037327 -1.39321089 -0.48939389 1.10736001 -1.09603679 1.12347746 0.19357410 -0.29200995 -0.32194889 0.22234227 1.11694217 0.20166424 -0.02596635 -0.19796939 0.41802552 0.15185519 0.32329985 0.10173326 0.08937646 -0.15931065 -0.04259866 0.08452743
0.32885674 0.73169965 -0.22811386 -0.02254820 0.15260912 -0.27381593 0.08202542 0.22241777 -0.04759553 0.29281992 0.17851165 -0.08454429 0.21059176 -0.45118117 -0.25563404 -0.18808065 0.31145787 -0.16471016 -0.05598411 0.28363442 0.22333169 -0.23290884 0.20829158 0.36759290 -0.19564617 -0.74353343 0.36383161 0.16786112 -0.02708261 0.09448037 -0.12155388 0.79405576 -0.31698227 -0.02045555 0.08458292 0.03532794 0.02818656 -0.28070667 0.38327649 -0.02711369 0.05949523 -0.24544531 0.41378817 0.21547452 0.14766160 0.03497804 0.16310923 -0.39506355 -0.53571707 -0.06556656 0.65731019 0.02567121 -0.29536888 -0.18998539 -0.20904398 0.29594645 0.48063108 -0.11491001 0.12467914 0.38892400 0.01680557 0.46089491 -0.28698489 -0.06718455 -0.00191954 -0.34696886 -0.62516594 0.08907367 -0.06727133 -0.17835979 -0.18966013 0.30386141 0.24058679 -0.09925278 -0.07065602 0.05504284 0.28245214 -0.58465213 0.05673325 0.07482521 -0.00294937 0.42482451 -0.23719272 0.23546690 -0.07810501 -0.22244009 -0.02089165 -0.15720323 0.17744653 0.08833912 0.66654783 -0.10836402 0.14003727 -0.11044745 0.13093038 -0.08375362 0.48741710 -0.33832794 -0.06397156 -0.24388570 0.40870450 0.85725975 -0.21080276 0.47427487 -0.79051962 0.40517340 0.05387380 -0.20786618 -0.26692647 0.36444792 0.16317851 0.18972337 0.03314072 -0.59896660 0.57319611 0.08526318 0.53554031 -0.27137331 0.14221000 0.11625714 0.57791351 -0.13740199 0.39904638 0.36615619 0.02898156 -0.29222612 0.48220406 -0.11082575 0.30542013 0.22012543 0.31738853 1.01357779 -0.79443619 0.18339845 0.12952293 -0.64082781 0.02560286 -0.03091947 0.48923622 -0.14698353 0.19770170 -0.43148382 0.30877350 0.33655677 0.19262754 -0.48371637 0.52897389 -0.34569828 -0.31195561 -0.19312823 0.44512554 0.08729244 -0.28970914 -0.17016309 -0.06371415 -0.22283824 0.49995221 -0.68397502 0.36117454 0.50209926 0.39261661 0.01765814 -0.45230420 -0.03682607 -0.24035080 -0.12308809 -0.83099845 -0.07304570 -0.29539269 0.17188364 -0.23767705 0.20708585 0.13634195 -0.14402248 0.25754078 -0.00188960 0.43885414 -0.74700165 0.03488338 0.23636127 -0.25549212 0.78165035 -0.57144725 0.19738392 -0.52373725 0.13245547 -0.03331026 -0.29149464 -0.08290545 -0.12831445 0.48572473 0.32668854 0.67323082 0.02067072 -0.21286951 0.14969223 0.44744457 0.12918940 0.63032598 -0.35805576
0.29144660 0.49210897 -0.49635854 -0.37526387 0.24589798 -0.49479499 -0.08771127 0.57029885 -0.07033740 0.05806186 0.49367601 -0.01676194 0.39588526 -0.46468785 -0.29161358 0.15845878 0.49525875 -0.49511692 -0.24392958 0.31136841 0.32298309 -0.21453604 0.22092736 0.09100206 -0.29148483 -0.80917972 0.41851729 0.13188986 -0.20880656 -0.16537151 -0.02860252 0.31380171 0.04318821 -0.48075482 -0.11313928 0.02741092 -0.07859427 -0.17164893 0.58663428 0.11625768 0.20494565 -0.28623304 0.43228740 0.19168079 0.23281527 -0.00355735 0.22073413 -0.51793742 -0.20229602 -0.15834948 0.80539232 -0.20554292 -0.08061036 -0.63749880 -0.25102675 0.14707135 0.59386218 0.24186085 0.02924857 0.21351494 0.16280264 0.49407804 -0.46500564 0.08444668 0.22371626 -0.55701494 -0.60567564 -0.05773173 0.11317234 -0.28081071 -0.27051094 0.19372219 0.20904084 -0.06914167 0.31669003 0.37432438 0.19334120 -0.60251898 0.10894438 0.15197238 -0.12004121 0.39489162 -0.45038468 0.07849313 0.42010167 -0.15053318 -0.01945958 0.15244250 0.14474127 0.34818658 0.95271140 0.24225537 -0.16000073 0.07139181 -0.03642849 -0.28753248 0.83820981 -0.04490836 -0.19483365 -0.37485442 0.19239386 0.62624411 -0.63463361 -0.70663444 -0.57314103 -0.82335740 -0.21455576 0.93482360 0.01203121 0.35235744 1.78043520 1.18461382 0.33309736 -0.26207912 0.17432442 -0.15905074 0.36550937 -0.45231638 0.48196176 0.76208577 0.30632470 -0.17890608 0.50367935 -0.00594659 -0.25576631 -0.57964354 0.74792230 -0.33370533 0.03087607 -0.83613974 0.38483978 0.76899681 -0.43711550 -1.11427895 -0.82215645 -0.48852668 0.29152909 0.20930833 0.45518849 -0.18762435 1.06737222 -0.61775037 1.47445149 0.58729354 0.72229391 -0.62906106 -0.31922750 -0.63892577 0.80607177 -0.24774092 0.10838290 -0.47931534 -0.21003644 -1.53265965 -0.53986867 -0.31703561 1.26255298 1.49466646 -0.17654518 0.44423371 0.66128379 0.47709697 -0.57731014 0.52072779 0.27769083 -0.45697688 -0.51738244 -1.01637399 -0.36964878 -0.11619923 -0.41653422 -0.32425006 -0.12746604 0.60056228 0.74958957 0.72949451 -0.11881287 -0.13161784 0.26469773 -0.31383818 0.83773124 0.31237752 -0.85672261 0.01930284 0.58160505 -0.03573960 -0.11014627 -0.19849178 -0.77489599 0.03030740 0.89830665 0.49107007 -0.40788983 0.46970057 -0.43376684 -0.32806917 1.14056612 0.70562870 -0.29040942 0.23415561
0.87468356 0.46627843 0.48905045 -0.08313555 1.14090574 1.21860635 -0.21593453 1.25023246 -0.00229624 0.59657282 0.05958020 0.05986555 0.99683768 -0.37873155 0.80035263 0.07510804 1.77411187 -1.19157016 0.72649652 1.43705523 -1.30767226 -0.83241236 0.77841598 -0.79595226 -0.78389579 -0.53826398 0.36343229 0.33526254 0.47876236 0.27928612 -1.17679775 1.65325928 -1.34619904 -1.16351140 -0.39261031 -1.28774750 -1.40890872 -0.98885185 0.77999663 0.37476385 1.08934975 0.41293553 1.00811481 -0.25813919 0.32518384 -0.22767267 0.98195636 -1.30593729 0.67093569 0.11407529 0.81857622 0.19155332 -0.84999722 0.27381334 1.01948440 0.08768996 0.76126045 -0.76137191 0.29337779 1.36869872 0.00890667 1.23117542 -0.28860289 0.33099806 0.84851152 -2.58105636 0.24105506 0.61201465 0.83166915 -0.51071823 0.22860564 0.60606229 -0.28634194 -0.00297492 1.15199196 -0.10020626 -0.24796498 -0.93032295 -0.20334928 0.08309414 -1.77793145 -0.51771218 -0.76866949 1.54547787 -0.62823886 -0.33340961 -0.18891531 -0.04838331 0.72054982 -0.39459223 0.92885834 -0.49404216 0.05736979 -0.60669994 -0.70976120 0.10451304 1.24665153 0.12673894 -0.02306382 0.32052341 1.12750161 -0.62075055 -0.32428816 0.40623993 -0.81136090 -0.46463248 0.12148175 -0.43546626 -0.56535423 -0.45738897 0.21681482 0.32369110 0.06743926 -0.27851304 0.65898854 0.55278051 0.42495084 -1.00077951 0.24025030 0.69226217 -0.58542800 0.66502380 0.08380441 -0.25497392 0.26879105 0.36841211 0.52804857 0.57664829 0.29943654 0.81736606 -0.12916744 0.26454806 -0.76465189 -0.67307305 0.66430730 -1.03804970 0.31403252 -0.69508779 0.71385723 -0.13452131 0.90343708 -0.05295313 0.78623015 -0.48852873 0.14524327 -0.66275233 0.30222738 -1.64313328 0.89588040 0.01764976 0.63125169 0.51511490 -0.88230294 0.01064804 0.56736541 0.32767025 0.32699728 -1.06477940 0.40916115 0.54375684 0.16957624 -0.08458181 -0.31548074 -0.20465036 0.25116062 -1.16141188 0.12199760 -0.48762625 -0.32221141 0.10713155 -0.02546512 0.16496952 -0.40531230 0.25481856 0.99903339 0.30955020 -0.01590433 -0.73993444 -1.09161580 0.11265777 -0.76092613 0.83148587 -0.52824903 0.36287314 -0.49074927 0.48109540 -0.19180636 0.27256000 0.64889807 0.15566052 0.50736600 0.05463114 -0.32654479 -0.04377374 0.16443180 0.19169086 0.37864614 -0.00300432 1.40098560 -0.01706623
0.64429522 0.50825489 -0.41386715 0.14365189 0.24561213 -0.01581364 0.26751935 0.56061882 0.14174390 0.44126040 0.58423972 0.55974299 -0.12764858 -0.56556720 -0.69013608 -0.57462347 0.37770623 -0.29545560 -0.21814419 0.44192365 -0.28333715 -0.24045780 0.54248625 0.19960830 -0.80419946 -0.23846488 0.36304954 0.25495410 -0.36921898 -0.20471898 -0.59238827 1.40838373 -0.59528434 0.19805819 -0.05941636 -0.45287037 0.24406318 -0.45471525 0.12353897 0.14164495 -0.10652412 -0.15582569 0.81882608 0.23089018 -0.18956652 -0.11810694 0.35243189 -1.18200481 -0.73882025 -0.32957911 0.69697571 0.11094254 0.00302909 -0.30866581 -0.13376616 0.22620577 0.45088679 0.33052859 0.29341191 0.71148789 0.38205856 0.71811461 -0.57993692 0.40088403 0.67909229 -0.83832914 -0.60093784 0.41454655 -0.12881796 -0.00853073 -0.10366437 0.40675512 0.09585487 0.14984845 -0.08103928 -0.16075940 0.26544577 -0.80445570 0.21788394 -0.10706918 -0.08265790 0.16058400 -0.42009902 0.44872659 -0.52979577 0.23175409 -0.26564747 -0.05475450 -0.10244657 0.28545314 1.30051327 0.17873478 0.27590993 -0.33741200 -0.38891187 -0.60754609 0.55639660 -0.36511829 -0.55770952 -0.51965922 0.70797241 0.46485651 -0.61488593 0.17977189 0.12194838 0.07052384 0.30055875 0.50320655 -0.00339882 0.50305408 0.63622814 0.64573389 -0.21065748 -0.66692942 -0.55480361 -0.49231613 0.42383388 -0.32921222 -0.10783456 0.26535451 -0.17239448 -0.15766403 0.59346128 0.28290033 -0.63315403 -0.09809163 0.43213850 0.15150025 -0.46438798 -0.28771183 -0.51342523 1.58869565 -0.75851458 0.05757528 -0.12819207 -0.71268415 0.37454653 -0.48643550 0.06385843 0.04991577 -0.04504598 -0.21064866 0.83810705 0.13564493 -0.11893783 -0.09934482 0.39344299 -1.20625424 -0.84549558 -0.28597078 0.57950079 0.08029006 0.01362759 -0.54637986 -0.09719285 0.18523954 0.51126814 0.37332338 0.27803624 0.69432384 0.48396453 0.59860635 -0.74560958 0.31589577 0.64866090 -0.77168876 -0.77426594 0.34164703 -0.15697800 0.08365556 -0.23686393 0.41789323 0.01532985 0.19735467 -0.09640400 -0.23957832 0.21101789 -0.65413797 0.19127202 -0.21876605 -0.06948765 0.17152235 -0.41226077 0.24441104 -0.53131557 0.27646437 -0.22164200 0.00971474 -0.14908759 0.26513332 1.32040370 0.21604441 0.28212523 -0.28738698 -0.35212201 -0.53544682 0.60425586 -0.32479513 -0.46899685 -0.56152964
